"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Unfounded incidents","Number","223","units","0","v1001192946","23.1.15","112","","","","0"
"2022","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Unfounded incidents","Number","223","units","0","v1001192946","23.1.15","150","","","","0"
"2023","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Unfounded incidents","Number","223","units","0","v1001192946","23.1.15","196","","","","0"
"2015","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Percent unfounded","Percent","239","units","0","v1001192947","23.1.16","","..","","","2"
"2016","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Percent unfounded","Percent","239","units","0","v1001192947","23.1.16","","..","","","2"
"2017","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Percent unfounded","Percent","239","units","0","v1001192947","23.1.16","1.25","","","","2"
"2018","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Percent unfounded","Percent","239","units","0","v1001192947","23.1.16","1.06","","","","2"
"2019","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Percent unfounded","Percent","239","units","0","v1001192947","23.1.16","0.27","","","","2"
"2020","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Percent unfounded","Percent","239","units","0","v1001192947","23.1.16","0.22","","","","2"
"2021","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Percent unfounded","Percent","239","units","0","v1001192947","23.1.16","0.25","","","","2"
"2022","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Percent unfounded","Percent","239","units","0","v1001192947","23.1.16","0.32","","","","2"
"2023","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Percent unfounded","Percent","239","units","0","v1001192947","23.1.16","0.38","","","","2"
"2015","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total cleared","Number","223","units","0","v71175755","23.1.4","14619","","","","0"
"2016","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total cleared","Number","223","units","0","v71175755","23.1.4","14948","","","","0"
"2017","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total cleared","Number","223","units","0","v71175755","23.1.4","14889","","","","0"
"2018","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total cleared","Number","223","units","0","v71175755","23.1.4","13644","","","","0"
"2019","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total cleared","Number","223","units","0","v71175755","23.1.4","14568","","","","0"
"2020","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total cleared","Number","223","units","0","v71175755","23.1.4","12746","","","","0"
"2021","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total cleared","Number","223","units","0","v71175755","23.1.4","11673","","","","0"
"2022","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total cleared","Number","223","units","0","v71175755","23.1.4","10487","","","","0"
"2023","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total cleared","Number","223","units","0","v71175755","23.1.4","11182","","","","0"
"2015","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Cleared by charge","Number","223","units","0","v71175756","23.1.5","8470","","","","0"
"2016","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Cleared by charge","Number","223","units","0","v71175756","23.1.5","8822","","","","0"
"2017","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Cleared by charge","Number","223","units","0","v71175756","23.1.5","8412","","","","0"
"2018","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Cleared by charge","Number","223","units","0","v71175756","23.1.5","7591","","","","0"
"2019","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Cleared by charge","Number","223","units","0","v71175756","23.1.5","8069","","","","0"
"2020","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Cleared by charge","Number","223","units","0","v71175756","23.1.5","7157","","","","0"
"2021","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Cleared by charge","Number","223","units","0","v71175756","23.1.5","6509","","","","0"
"2022","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Cleared by charge","Number","223","units","0","v71175756","23.1.5","6348","","","","0"
"2023","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Cleared by charge","Number","223","units","0","v71175756","23.1.5","6879","","","","0"
"2015","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v71175757","23.1.6","6149","","","","0"
"2016","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v71175757","23.1.6","6126","","","","0"
"2017","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v71175757","23.1.6","6477","","","","0"
"2018","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v71175757","23.1.6","6053","","","","0"
"2019","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v71175757","23.1.6","6499","","","","0"
"2020","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v71175757","23.1.6","5589","","","","0"
"2021","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v71175757","23.1.6","5164","","","","0"
"2022","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v71175757","23.1.6","4139","","","","0"
"2023","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Cleared otherwise","Number","223","units","0","v71175757","23.1.6","4303","","","","0"
"2015","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, persons charged","Number","223","units","0","v71175758","23.1.7","8300","","","","0"
"2016","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, persons charged","Number","223","units","0","v71175758","23.1.7","8630","","","","0"
"2017","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, persons charged","Number","223","units","0","v71175758","23.1.7","8213","","","","0"
"2018","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, persons charged","Number","223","units","0","v71175758","23.1.7","7341","","","","0"
"2019","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, persons charged","Number","223","units","0","v71175758","23.1.7","7897","","","","0"
"2020","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, persons charged","Number","223","units","0","v71175758","23.1.7","6798","","","","0"
"2021","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, persons charged","Number","223","units","0","v71175758","23.1.7","6308","","","","0"
"2022","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, persons charged","Number","223","units","0","v71175758","23.1.7","6022","","","","0"
"2023","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, persons charged","Number","223","units","0","v71175758","23.1.7","6592","","","","0"
"2015","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v71175759","23.1.8","1376.96","","","","2"
"2016","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v71175759","23.1.8","1417.99","","","","2"
"2017","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v71175759","23.1.8","1337.57","","","","2"
"2018","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v71175759","23.1.8","1178.11","","","","2"
"2019","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v71175759","23.1.8","1238.25","","","","2"
"2020","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v71175759","23.1.8","1054.79","","","","2"
"2021","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v71175759","23.1.8","985.74","","","","2"
"2022","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v71175759","23.1.8","925.99","","","","2"
"2023","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v71175759","23.1.8","973.81","","","","2"
"2015","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, adult charged","Number","223","units","0","v71175760","23.1.9","8111","","","","0"
"2016","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, adult charged","Number","223","units","0","v71175760","23.1.9","8463","","","","0"
"2017","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, adult charged","Number","223","units","0","v71175760","23.1.9","8031","","","","0"
"2018","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, adult charged","Number","223","units","0","v71175760","23.1.9","7095","","","","0"
"2019","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, adult charged","Number","223","units","0","v71175760","23.1.9","7719","","","","0"
"2020","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, adult charged","Number","223","units","0","v71175760","23.1.9","6631","","","","0"
"2021","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, adult charged","Number","223","units","0","v71175760","23.1.9","6182","","","","0"
"2022","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, adult charged","Number","223","units","0","v71175760","23.1.9","5866","","","","0"
"2023","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, adult charged","Number","223","units","0","v71175760","23.1.9","6367","","","","0"
"2015","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v71175761","23.1.10","1417.92","","","","2"
"2016","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v71175761","23.1.10","1464.19","","","","2"
"2017","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v71175761","23.1.10","1375.47","","","","2"
"2018","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v71175761","23.1.10","1196.10","","","","2"
"2019","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v71175761","23.1.10","1270.62","","","","2"
"2020","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v71175761","23.1.10","1080.01","","","","2"
"2021","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v71175761","23.1.10","1013.97","","","","2"
"2022","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v71175761","23.1.10","946.54","","","","2"
"2023","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v71175761","23.1.10","985.68","","","","2"
"2015","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, youth charged","Number","223","units","0","v71175762","23.1.11","189","","","","0"
"2016","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, youth charged","Number","223","units","0","v71175762","23.1.11","167","","","","0"
"2017","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, youth charged","Number","223","units","0","v71175762","23.1.11","182","","","","0"
"2018","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, youth charged","Number","223","units","0","v71175762","23.1.11","246","","","","0"
"2019","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, youth charged","Number","223","units","0","v71175762","23.1.11","178","","","","0"
"2020","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, youth charged","Number","223","units","0","v71175762","23.1.11","167","","","","0"
"2021","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, youth charged","Number","223","units","0","v71175762","23.1.11","126","","","","0"
"2022","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, youth charged","Number","223","units","0","v71175762","23.1.11","156","","","","0"
"2023","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, youth charged","Number","223","units","0","v71175762","23.1.11","225","","","","0"
"2015","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v71175763","23.1.12","614.81","","","","2"
"2016","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v71175763","23.1.12","545.63","","","","2"
"2017","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v71175763","23.1.12","603.69","","","","2"
"2018","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v71175763","23.1.12","821.70","","","","2"
"2019","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v71175763","23.1.12","588.31","","","","2"
"2020","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v71175763","23.1.12","547.25","","","","2"
"2021","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v71175763","23.1.12","416.60","","","","2"
"2022","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v71175763","23.1.12","509.84","","","","2"
"2023","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v71175763","23.1.12","726.20","","","","2"
"2015","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v71175764","23.1.13","397","","","","0"
"2016","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v71175764","23.1.13","319","","","","0"
"2017","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v71175764","23.1.13","292","","","","0"
"2018","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v71175764","23.1.13","273","","","","0"
"2019","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v71175764","23.1.13","336","","","","0"
"2020","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v71175764","23.1.13","222","","","","0"
"2021","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v71175764","23.1.13","205","","","","0"
"2022","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v71175764","23.1.13","245","","","","0"
"2023","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v71175764","23.1.13","250","","","","0"
"2015","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v71175765","23.1.14","1291.43","","","","2"
"2016","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v71175765","23.1.14","1042.25","","","","2"
"2017","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v71175765","23.1.14","968.56","","","","2"
"2018","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v71175765","23.1.14","911.88","","","","2"
"2019","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v71175765","23.1.14","1110.52","","","","2"
"2020","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v71175765","23.1.14","727.49","","","","2"
"2021","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v71175765","23.1.14","677.80","","","","2"
"2022","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v71175765","23.1.14","800.71","","","","2"
"2023","Vancouver, British Columbia, municipal [59023]","2021A002559023","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v71175765","23.1.14","806.89","","","","2"


